url,price_purchase,living_area_m2,commission_buyer_rate,is_foreclosure,price_per_m2,notary_costs,land_registry_tax,real_estate_transfer_tax,commission,total_buying_price,equity,debt,interest_rate_monthly,mortgage_payment_yearly,mortgage_payment_monthly,monthly_rent,additional_costs,cashflow,ROI
https://www.immobilienscout24.de/expose/121086776#/,119000,85.0,3.41,False,1400.0,1785.0,595.0,5950.0,4057.9,131387.9,26277.58,105110.31999999999,87.59193333333333,2102.2064,175.18386666666666,595.0,76.5,255.7242,0.11677979479084451
https://www.immobilienscout24.de/expose/119476298#/,125000,91.2,6.0,False,1370.6140350877192,1875.0,625.0,6250.0,7500.0,141250.0,28250.0,113000.0,94.16666666666667,2260.0,188.33333333333334,638.4,82.08,273.82,0.1163129203539823
https://www.immobilienscout24.de/expose/119629353#/,99000,71.0,4.76,False,1394.3661971830986,1485.0,495.0,4950.0,4712.400000000001,110642.4,22128.48,88513.92,73.7616,1770.2784,147.5232,497.0,63.9,211.81519999999998,0.11486475347606341
https://www.immobilienscout24.de/expose/113376863#/,95000,67.0,3.57,False,1417.910447761194,1425.0,475.0,4750.0,3391.5,105041.5,21008.300000000003,84033.2,70.02766666666666,1680.664,140.05533333333332,469.0,60.300000000000004,198.61700000000002,0.1134505885768958
https://www.immobilienscout24.de/expose/120514946#/,120000,84.9,4.0,False,1413.4275618374556,1800.0,600.0,6000.0,4800.0,133200.0,26640.0,106560.0,88.8,2131.2,177.6,594.3000000000001,76.41000000000001,251.49000000000007,0.11328378378378383
https://www.immobilienscout24.de/expose/121084972#/,148000,104.0,3.57,False,1423.076923076923,2220.0,740.0,7400.0,5283.6,163643.6,32728.72,130914.88,109.09573333333334,2618.2976000000003,218.19146666666668,728.0,93.60000000000001,307.1128,0.11260304710969447
https://www.immobilienscout24.de/expose/116927791#/,149000,104.0,3.48,False,1432.6923076923076,2235.0,745.0,7450.0,5185.2,164615.2,32923.04,131692.16,109.74346666666668,2633.8432000000003,219.48693333333335,728.0,93.60000000000001,305.16959999999995,0.11123016586560655
https://www.immobilienscout24.de/expose/117156873#/,108000,75.34,3.57,False,1433.5014600477832,1620.0,540.0,5400.0,3855.6,119415.6,23883.120000000003,95532.48000000001,79.61040000000001,1910.6496000000002,159.22080000000003,527.38,67.80600000000001,220.7427999999999,0.1109115391958839
https://www.immobilienscout24.de/expose/119637636#/,67000,45.0,0.0,False,1488.888888888889,1005.0,335.0,3350.0,0.0,71690.0,14338.0,57352.0,47.79333333333333,1147.04,95.58666666666666,315.0,40.5,131.12,0.10973915469382062
https://www.immobilienscout24.de/expose/118077697#/,119000,82.0,3.57,False,1451.219512195122,1785.0,595.0,5950.0,4248.3,131578.3,26315.66,105262.63999999998,87.71886666666666,2105.2527999999998,175.4377333333333,574.0,73.8,237.04340000000002,0.10809232221422531
https://www.immobilienscout24.de/expose/120981174#/,79900,55.0,4.0,False,1452.7272727272727,1198.5,399.5,3995.0,3196.0,88689.0,17737.8,70951.2,59.126,1419.024,118.252,385.0,49.5,158.122,0.10697290532084025
https://www.immobilienscout24.de/expose/116574074#/,129000,89.0,4.76,False,1449.438202247191,1935.0,645.0,6450.0,6140.400000000001,144170.4,28834.08,115336.31999999999,96.1136,2306.7264,192.2272,623.0,80.10000000000001,254.55919999999992,0.10594096985234136
https://www.immobilienscout24.de/expose/121337919#/,105000,71.5,3.48,False,1468.5314685314686,1575.0,525.0,5250.0,3654.0,116004.0,23200.800000000003,92803.2,77.336,1856.064,154.672,500.5,64.35000000000001,204.14199999999994,0.1055870487224578
https://www.immobilienscout24.de/expose/121198992#/,88000,58.0,0.0,True,1517.2413793103449,1320.0,440.0,4400.0,0.0,94160.0,18832.0,75328.0,62.77333333333333,1506.56,125.54666666666667,406.0,52.2,165.48000000000002,0.10544604927782499
https://www.immobilienscout24.de/expose/118389329#/,70000,47.0,3.0,False,1489.3617021276596,1050.0,350.0,3500.0,2100.0,77000.0,15400.0,61600.0,51.333333333333336,1232.0,102.66666666666667,329.0,42.300000000000004,132.7,0.1034025974025974
https://www.immobilienscout24.de/expose/115583712#/,89900,60.0,3.0,False,1498.3333333333333,1348.5,449.5,4495.0,2697.0,98890.0,19778.0,79112.0,65.92666666666666,1582.24,131.85333333333332,420.0,54.0,168.22,0.10206492061886945
https://www.immobilienscout24.de/expose/112373639#/,130000,87.0,3.57,False,1494.2528735632184,1950.0,650.0,6500.0,4641.0,143741.0,28748.2,114992.8,95.82733333333334,2299.856,191.65466666666669,609.0,78.3,243.2179999999999,0.10152343451068237
https://www.immobilienscout24.de/expose/118207045#/,79000,53.0,4.0,False,1490.566037735849,1185.0,395.0,3950.0,3160.0,87690.0,17538.0,70152.0,58.46,1403.04,116.92,371.0,47.7,147.92000000000002,0.10121108450222376
https://www.immobilienscout24.de/expose/118207043#/,79000,53.0,4.0,False,1490.566037735849,1185.0,395.0,3950.0,3160.0,87690.0,17538.0,70152.0,58.46,1403.04,116.92,371.0,47.7,147.92000000000002,0.10121108450222376
https://www.immobilienscout24.de/expose/120482808#/,85000,58.0,5.95,False,1465.5172413793102,1275.0,425.0,4250.0,5057.5,96007.5,19201.5,76806.0,64.00500000000001,1536.1200000000001,128.01000000000002,406.0,52.2,161.78499999999997,0.10110772595890943
https://www.immobilienscout24.de/expose/117300207#/,148000,97.0,3.0,False,1525.7731958762886,2220.0,740.0,7400.0,4440.0,162800.0,32560.0,130240.0,108.53333333333335,2604.8,217.0666666666667,679.0,87.3,266.09999999999997,0.09807125307125307
https://www.immobilienscout24.de/expose/121039670#/,59500,39.19,3.57,False,1518.2444501148252,892.5,297.5,2975.0,2124.15,65789.15,13157.83,52631.31999999999,43.85943333333333,1052.6263999999999,87.71886666666666,274.33,35.271,107.4807,0.0980228806725729
https://www.immobilienscout24.de/expose/121199201#/,110000,70.0,0.0,True,1571.4285714285713,1650.0,550.0,5500.0,0.0,117700.0,23540.0,94160.0,78.46666666666667,1883.2,156.93333333333334,490.0,63.0,191.59999999999997,0.09767204757858963
https://www.immobilienscout24.de/expose/118909514#/,72000,47.0,4.0,False,1531.9148936170213,1080.0,360.0,3600.0,2880.0,79920.0,15984.0,63936.0,53.28,1278.72,106.56,329.0,42.300000000000004,126.86000000000001,0.09524024024024025
https://www.immobilienscout24.de/expose/121278866#/,99500,65.0,4.64,False,1530.7692307692307,1492.5,497.5,4975.0,4616.799999999999,111081.8,22216.36,88865.44,74.05453333333334,1777.3088,148.10906666666668,455.0,58.5,174.3364,0.09416649712194076
https://www.immobilienscout24.de/expose/121094302#/,129000,84.26,4.64,False,1530.9755518632803,1935.0,645.0,6450.0,5985.6,144015.6,28803.120000000003,115212.48000000001,96.0104,2304.2496,192.0208,589.82,75.834,225.95480000000003,0.09413763508953198
https://www.immobilienscout24.de/expose/115583504#/,93000,59.77,3.57,False,1555.9645307010205,1395.0,465.0,4650.0,3320.1,102830.1,20566.020000000004,82264.08,68.5534,1645.2816,137.1068,418.39000000000004,53.793000000000006,158.93680000000003,0.09273751557180242
https://www.immobilienscout24.de/expose/119707456#/,139000,90.0,4.64,False,1544.4444444444443,2085.0,695.0,6950.0,6449.6,155179.6,31035.920000000002,124143.68000000001,103.45306666666669,2482.8736000000004,206.90613333333337,630.0,81.0,238.6407999999999,0.09227016953259316
https://www.immobilienscout24.de/expose/121199097#/,100000,62.0,0.0,True,1612.9032258064517,1500.0,500.0,5000.0,0.0,107000.0,21400.0,85600.0,71.33333333333333,1712.0,142.66666666666666,434.0,55.800000000000004,164.20000000000002,0.0920747663551402
https://www.immobilienscout24.de/expose/120963997#/,99000,64.02,4.64,False,1546.3917525773197,1485.0,495.0,4950.0,4593.599999999999,110523.6,22104.72,88418.88,73.6824,1768.3776,147.3648,448.14,57.617999999999995,169.47479999999996,0.09200286635614473
https://www.immobilienscout24.de/expose/120782353#/,99000,64.0,4.64,False,1546.875,1485.0,495.0,4950.0,4593.599999999999,110523.6,22104.72,88418.88,73.6824,1768.3776,147.3648,448.0,57.6,169.35279999999997,0.09193663615734556
https://www.immobilienscout24.de/expose/121235558#/,63000,39.0,0.0,False,1615.3846153846155,945.0,315.0,3150.0,0.0,67410.0,13482.0,53928.0,44.94,1078.56,89.88,273.0,35.1,103.08000000000001,0.09174899866488652
